"","Entity","Year","Code","Fossil_Fuels","Renewables","Income_Group"
"461","Asia Pacific (EI)",2020,"",69.641716,11.515578,
"462","Asia Pacific (EI)",2021,"",68.76394,12.157434,
"463","Asia Pacific (EI)",2022,"",67.23758,13.0057535,
"464","Asia Pacific (EI)",2023,"",66.868835,13.212713,
"465","Asia Pacific (EI)",2024,"",64.73409,14.513296,
"466","Australia",1985,"AUS",85.33957,4.492084,
"467","Australia",1986,"AUS",85.03401,4.4399962,
"468","Australia",1987,"AUS",86.246735,4.2012877,"High-income countries"
"469","Australia",1988,"AUS",85.901215,4.301873,"High-income countries"
"470","Australia",1989,"AUS",86.97708,4.101315,"High-income countries"
"471","Australia",1990,"AUS",89.5595,4.137041,"High-income countries"
"472","Australia",1991,"AUS",89.45297,4.3940225,"High-income countries"
"473","Australia",1992,"AUS",89.440796,4.3885193,"High-income countries"
"474","Australia",1993,"AUS",89.425964,4.406949,"High-income countries"
"475","Australia",1994,"AUS",89.91234,4.1957083,"High-income countries"
"476","Australia",1995,"AUS",90.39024,4.001723,"High-income countries"
"477","Australia",1996,"AUS",90.41199,3.9997537,"High-income countries"
"478","Australia",1997,"AUS",90.83093,3.9143484,"High-income countries"
"479","Australia",1998,"AUS",91.33579,3.8129077,"High-income countries"
"480","Australia",1999,"AUS",91.36847,3.7857795,"High-income countries"
"481","Australia",2000,"AUS",91.91071,3.7645082,"High-income countries"
"482","Australia",2001,"AUS",92.30358,3.655366,"High-income countries"
"483","Australia",2002,"AUS",91.968315,3.7108545,"High-income countries"
"484","Australia",2003,"AUS",91.74153,3.7965071,"High-income countries"
"485","Australia",2004,"AUS",91.545616,3.8290668,"High-income countries"
"486","Australia",2005,"AUS",91.020195,4.095098,"High-income countries"
"487","Australia",2006,"AUS",91.11727,4.023526,"High-income countries"
"488","Australia",2007,"AUS",91.65672,3.7864707,"High-income countries"
"489","Australia",2008,"AUS",92.208,3.499129,"High-income countries"
"490","Australia",2009,"AUS",91.93278,3.7221737,"High-income countries"
"491","Australia",2010,"AUS",91.17026,4.0876446,"High-income countries"
"492","Australia",2011,"AUS",88.05603,5.3919606,"High-income countries"
"493","Australia",2012,"AUS",87.92388,5.399917,"High-income countries"
"494","Australia",2013,"AUS",85.76294,6.1726875,"High-income countries"
"495","Australia",2014,"AUS",86.77165,5.6627235,"High-income countries"
"496","Australia",2015,"AUS",85.90495,5.9553065,"High-income countries"
"497","Australia",2016,"AUS",83.83611,6.7850986,"High-income countries"
"498","Australia",2017,"AUS",84.866974,6.3734684,"High-income countries"
"499","Australia",2018,"AUS",81.156,7.847639,"High-income countries"
"500","Australia",2019,"AUS",79.21775,8.40721,"High-income countries"
"501","Australia",2020,"AUS",75.75712,10.29223,"High-income countries"
"502","Australia",2021,"AUS",71.10861,12.282586,"High-income countries"
"503","Australia",2022,"AUS",67.9613,13.247022,"High-income countries"
"504","Australia",2023,"AUS",65.12395,14.323447,"High-income countries"
"505","Australia",2024,"AUS",64.51233,14.733206,"High-income countries"
"506","Austria",1990,"AUT",33.75279,27.76444,"High-income countries"
"507","Austria",1991,"AUT",34.908295,26.52839,"High-income countries"
"508","Austria",1992,"AUT",27.520544,29.827892,"High-income countries"
"509","Austria",1993,"AUT",25.842915,30.718403,"High-income countries"
"510","Austria",1994,"AUT",28.970163,30.027718,"High-income countries"
"511","Austria",1995,"AUT",29.3188,30.140165,"High-income countries"
"512","Austria",1996,"AUT",33.040222,27.074467,"High-income countries"
"513","Austria",1997,"AUT",31.96618,28.264048,"High-income countries"
"514","Austria",1998,"AUT",30.078827,28.531652,"High-income countries"
"515","Austria",1999,"AUT",29.085733,30.66756,"High-income countries"
"516","Austria",2000,"AUT",27.16298,31.26769,"High-income countries"
"517","Austria",2001,"AUT",30.731388,29.411423,"High-income countries"
"518","Austria",2002,"AUT",30.892296,28.923092,"High-income countries"
"519","Austria",2003,"AUT",39.209934,24.120514,"High-income countries"
"520","Austria",2004,"AUT",35.941795,26.119173,"High-income countries"
"521","Austria",2005,"AUT",36.492153,26.316614,"High-income countries"
"522","Austria",2006,"AUT",34.64073,26.989784,"High-income countries"
"523","Austria",2007,"AUT",31.290783,29.094082,"High-income countries"
"524","Austria",2008,"AUT",30.832558,29.577007,"High-income countries"
"525","Austria",2009,"AUT",28.741884,32.5476,"High-income countries"
"526","Austria",2010,"AUT",33.662636,30.113115,"High-income countries"
"527","Austria",2011,"AUT",34.2283,29.15819,"High-income countries"
"528","Austria",2012,"AUT",25.229424,34.49825,"High-income countries"
"529","Austria",2013,"AUT",21.766071,34.02354,"High-income countries"
"530","Austria",2014,"AUT",18.440292,35.016697,"High-income countries"
"531","Austria",2015,"AUT",22.968597,33.051586,"High-income countries"
"532","Austria",2016,"AUT",21.2579,34.026432,"High-income countries"
"533","Austria",2017,"AUT",23.908186,33.21268,"High-income countries"
"534","Austria",2018,"AUT",22.59162,33.13921,"High-income countries"
"535","Austria",2019,"AUT",22.704765,34.18949,"High-income countries"
"536","Austria",2020,"AUT",19.727694,36.879936,"High-income countries"
"537","Austria",2021,"AUT",20.850174,34.638123,"High-income countries"
"538","Austria",2022,"AUT",21.841574,35.134083,"High-income countries"
"539","Austria",2023,"AUT",15.286804,40.022125,"High-income countries"
"540","Austria",2024,"AUT",13.279858,43.347355,"High-income countries"
"541","Azerbaijan",2000,"AZE",91.86295,3.2334957,"Low-income countries"
"542","Azerbaijan",2001,"AZE",93.196205,2.8298752,"Low-income countries"
"543","Azerbaijan",2002,"AZE",89.293365,4.4186716,"Low-income countries"
"544","Azerbaijan",2003,"AZE",88.52305,4.963229,"Lower-middle-income countries"
"545","Azerbaijan",2004,"AZE",87.43094,4.8662996,"Lower-middle-income countries"
"546","Azerbaijan",2005,"AZE",86.95271,4.8642797,"Lower-middle-income countries"
"547","Azerbaijan",2006,"AZE",89.84088,4.113798,"Lower-middle-income countries"
"548","Azerbaijan",2007,"AZE",89.275894,4.172744,"Lower-middle-income countries"
"549","Azerbaijan",2008,"AZE",89.77798,3.9057946,"Lower-middle-income countries"
"550","Azerbaijan",2009,"AZE",87.851456,4.6727557,"Upper-middle-income countries"
"551","Azerbaijan",2010,"AZE",81.735405,7.0208406,"Upper-middle-income countries"
"552","Azerbaijan",2011,"AZE",86.92649,4.771241,"Upper-middle-income countries"
"553","Azerbaijan",2012,"AZE",92.1637,3.13323,"Upper-middle-income countries"
"554","Azerbaijan",2013,"AZE",93.29032,2.6123571,"Upper-middle-income countries"
"555","Azerbaijan",2014,"AZE",94.43768,2.2877438,"Upper-middle-income countries"
"556","Azerbaijan",2015,"AZE",93.0403,2.5956335,"Upper-middle-income countries"
"557","Azerbaijan",2016,"AZE",91.58954,3.1447477,"Upper-middle-income countries"
"558","Azerbaijan",2017,"AZE",92.23782,2.8683722,"Upper-middle-income countries"
"559","Azerbaijan",2018,"AZE",92.24036,2.8174486,"Upper-middle-income countries"
"560","Azerbaijan",2019,"AZE",93.10212,2.4512126,"Upper-middle-income countries"
"561","Azerbaijan",2020,"AZE",94.87379,1.7904454,"Upper-middle-income countries"
"562","Azerbaijan",2021,"AZE",94.5304,1.9303348,"Upper-middle-income countries"
"563","Azerbaijan",2022,"AZE",93.64202,2.1882486,"Upper-middle-income countries"
"564","Azerbaijan",2023,"AZE",93.468544,2.2942455,"Upper-middle-income countries"
"565","Azerbaijan",2024,"AZE",88.042366,4.303142,"Upper-middle-income countries"
"566","Bahamas",2000,"BHS",100,,"High-income countries"
"567","Bahamas",2001,"BHS",100,,"High-income countries"
"568","Bahamas",2002,"BHS",100,,"High-income countries"
"569","Bahamas",2003,"BHS",100,,"High-income countries"
"570","Bahamas",2004,"BHS",100,,"High-income countries"
"571","Bahamas",2005,"BHS",100,,"High-income countries"
"572","Bahamas",2006,"BHS",100,,"High-income countries"
"573","Bahamas",2007,"BHS",100,,"High-income countries"
"574","Bahamas",2008,"BHS",100,,"High-income countries"
"575","Bahamas",2009,"BHS",100,,"High-income countries"
"576","Bahamas",2010,"BHS",100,,"High-income countries"
"577","Bahamas",2011,"BHS",100,,"High-income countries"
"578","Bahamas",2012,"BHS",100,,"High-income countries"
"579","Bahamas",2013,"BHS",100,,"High-income countries"
"580","Bahamas",2014,"BHS",100,,"High-income countries"
"581","Bahamas",2015,"BHS",100,,"High-income countries"
"582","Bahamas",2016,"BHS",100,,"High-income countries"
"583","Bahamas",2017,"BHS",100,,"High-income countries"
"584","Bahamas",2018,"BHS",100,,"High-income countries"
"585","Bahamas",2019,"BHS",100,,"High-income countries"
"586","Bahamas",2020,"BHS",99.50739,,"High-income countries"
"587","Bahamas",2021,"BHS",99.5098,,"High-income countries"
"588","Bahamas",2022,"BHS",99.02439,,"High-income countries"
"589","Bahrain",2000,"BHR",100,,"Upper-middle-income countries"
"590","Bahrain",2001,"BHR",100,,"High-income countries"
"591","Bahrain",2002,"BHR",100,,"High-income countries"
"592","Bahrain",2003,"BHR",100,,"High-income countries"
"593","Bahrain",2004,"BHR",100,,"High-income countries"
"594","Bahrain",2005,"BHR",100,,"High-income countries"
"595","Bahrain",2006,"BHR",100,,"High-income countries"
"596","Bahrain",2007,"BHR",100,,"High-income countries"
"597","Bahrain",2008,"BHR",100,,"High-income countries"
"598","Bahrain",2009,"BHR",100,,"High-income countries"
"599","Bahrain",2010,"BHR",100,,"High-income countries"
"600","Bahrain",2011,"BHR",100,,"High-income countries"
"601","Bahrain",2012,"BHR",100,,"High-income countries"
"602","Bahrain",2013,"BHR",100,,"High-income countries"
"603","Bahrain",2014,"BHR",99.96332,,"High-income countries"
"604","Bahrain",2015,"BHR",99.9649,,"High-income countries"
"605","Bahrain",2016,"BHR",99.964935,,"High-income countries"
"606","Bahrain",2017,"BHR",99.96579,,"High-income countries"
"607","Bahrain",2018,"BHR",99.96616,,"High-income countries"
"608","Bahrain",2019,"BHR",99.93959,,"High-income countries"
"609","Bahrain",2020,"BHR",99.94008,,"High-income countries"
"610","Bahrain",2021,"BHR",99.882034,,"High-income countries"
"611","Bahrain",2022,"BHR",99.77578,,"High-income countries"
"612","Bahrain",2023,"BHR",99.75118,,"High-income countries"
"613","Bangladesh",2000,"BGD",94.10289,1.6248266,"Low-income countries"
"614","Bangladesh",2001,"BGD",94.361336,1.8306202,"Low-income countries"
"615","Bangladesh",2002,"BGD",94.4591,1.4535722,"Low-income countries"
"616","Bangladesh",2003,"BGD",94.41954,1.3526305,"Low-income countries"
"617","Bangladesh",2004,"BGD",95.18504,1.2325705,"Low-income countries"
"618","Bangladesh",2005,"BGD",95.25223,1.1229804,"Low-income countries"
"619","Bangladesh",2006,"BGD",95.39125,1.0508331,"Low-income countries"
"620","Bangladesh",2007,"BGD",97.54759,1.0368377,"Low-income countries"
"621","Bangladesh",2008,"BGD",97.19544,1.2242036,"Low-income countries"
"622","Bangladesh",2009,"BGD",98.73757,0.5131713,"Low-income countries"
"623","Bangladesh",2010,"BGD",97.968666,0.8342272,"Low-income countries"
"624","Bangladesh",2011,"BGD",97.783806,0.99530375,"Low-income countries"
"625","Bangladesh",2012,"BGD",98.12834,0.84601665,"Low-income countries"
"626","Bangladesh",2013,"BGD",97.994,0.8128067,"Low-income countries"
"627","Bangladesh",2014,"BGD",98.60839,0.68606883,"Lower-middle-income countries"
"628","Bangladesh",2015,"BGD",98.6507,0.7931762,"Lower-middle-income countries"
"629","Bangladesh",2016,"BGD",98.205246,0.7402721,"Lower-middle-income countries"
"630","Bangladesh",2017,"BGD",98.24371,0.8568776,"Lower-middle-income countries"
"631","Bangladesh",2018,"BGD",98.2312,0.7081168,"Lower-middle-income countries"
"632","Bangladesh",2019,"BGD",98.60181,0.6395678,"Lower-middle-income countries"
"633","Bangladesh",2020,"BGD",98.53733,0.65289867,"Lower-middle-income countries"
"634","Bangladesh",2021,"BGD",98.58861,0.6705762,"Lower-middle-income countries"
"635","Bangladesh",2022,"BGD",98.44499,0.6926618,"Lower-middle-income countries"
"636","Bangladesh",2023,"BGD",98.37981,0.7899922,"Lower-middle-income countries"
"637","Bangladesh",2024,"BGD",97.97119,1.0953214,"Lower-middle-income countries"
"638","Barbados",2000,"BRB",100,,"High-income countries"
"639","Barbados",2001,"BRB",100,,"Upper-middle-income countries"
"640","Barbados",2002,"BRB",100,,"High-income countries"
"641","Barbados",2003,"BRB",100,,"Upper-middle-income countries"
"642","Barbados",2004,"BRB",100,,"Upper-middle-income countries"
"643","Barbados",2005,"BRB",100,,"Upper-middle-income countries"
"644","Barbados",2006,"BRB",100,,"High-income countries"
"645","Barbados",2007,"BRB",100,,"High-income countries"
"646","Barbados",2008,"BRB",100,,"High-income countries"
"647","Barbados",2009,"BRB",100,,"High-income countries"
"648","Barbados",2010,"BRB",100,,"High-income countries"
"649","Barbados",2011,"BRB",100,,"High-income countries"
"650","Barbados",2012,"BRB",100,,"High-income countries"
"651","Barbados",2013,"BRB",100,,"High-income countries"
"652","Barbados",2014,"BRB",99.02913,,"High-income countries"
"653","Barbados",2015,"BRB",99.03846,,"High-income countries"
"654","Barbados",2016,"BRB",98.09524,,"High-income countries"
"655","Barbados",2017,"BRB",97.11539,,"High-income countries"
"656","Barbados",2018,"BRB",97.11539,,"High-income countries"
"657","Barbados",2019,"BRB",96.22642,,"High-income countries"
"658","Barbados",2020,"BRB",93.39623,,"High-income countries"
"659","Barbados",2021,"BRB",92.452835,,"High-income countries"
"660","Barbados",2022,"BRB",92.660545,,"High-income countries"
"661","Barbados",2023,"BRB",91.81818,,"High-income countries"
"662","Belarus",2000,"BLR",99.885056,0.029412428,"Lower-middle-income countries"
"663","Belarus",2001,"BLR",99.88034,0.033429142,"Lower-middle-income countries"
"664","Belarus",2002,"BLR",99.88663,0.030978968,"Lower-middle-income countries"
"665","Belarus",2003,"BLR",99.88735,0.02997258,"Lower-middle-income countries"
"666","Belarus",2004,"BLR",99.90385,0.03233662,"Lower-middle-income countries"
"667","Belarus",2005,"BLR",99.870804,0.035009693,"Lower-middle-income countries"
"668","Belarus",2006,"BLR",99.87426,0.033930745,"Lower-middle-income countries"
"669","Belarus",2007,"BLR",99.84292,0.047331303,"Upper-middle-income countries"
"670","Belarus",2008,"BLR",99.800285,0.097415656,"Upper-middle-income countries"
"671","Belarus",2009,"BLR",99.6378,0.19278473,"Upper-middle-income countries"
"672","Belarus",2010,"BLR",99.59885,0.25240967,"Upper-middle-income countries"
"673","Belarus",2011,"BLR",99.56509,0.24433987,"Upper-middle-income countries"
"674","Belarus",2012,"BLR",99.318405,0.25738886,"Upper-middle-income countries"
"675","Belarus",2013,"BLR",99.04792,0.30522504,"Upper-middle-income countries"
"676","Belarus",2014,"BLR",99.16522,0.29525957,"Upper-middle-income countries"
"677","Belarus",2015,"BLR",99.00264,0.3455565,"Upper-middle-income countries"
"678","Belarus",2016,"BLR",98.71909,0.4050693,"Upper-middle-income countries"
"679","Belarus",2017,"BLR",97.73979,0.72615576,"Upper-middle-income countries"
"680","Belarus",2018,"BLR",97.92254,0.59601754,"Upper-middle-income countries"
"681","Belarus",2019,"BLR",97.42956,0.7227649,"Upper-middle-income countries"
"682","Belarus",2020,"BLR",95.61494,0.94336146,"Upper-middle-income countries"
"683","Belarus",2021,"BLR",82.909096,1.1064148,"Upper-middle-income countries"
"684","Belarus",2022,"BLR",84.02367,1.1474723,"Upper-middle-income countries"
"685","Belarus",2023,"BLR",70.00918,1.0273277,"Upper-middle-income countries"
"686","Belarus",2024,"BLR",60.38402,0.96882594,"Upper-middle-income countries"
"687","Belgium",1990,"BEL",38.426517,0.2649906,"High-income countries"
"688","Belgium",1991,"BEL",39.03638,0.24876085,"High-income countries"
"689","Belgium",1992,"BEL",38.280594,0.2827966,"High-income countries"
"690","Belgium",1993,"BEL",39.440636,0.23757039,"High-income countries"
"691","Belgium",1994,"BEL",42.206337,0.26485226,"High-income countries"
"692","Belgium",1995,"BEL",42.831882,0.29377463,"High-income countries"
"693","Belgium",1996,"BEL",41.575726,0.23443435,"High-income countries"
"694","Belgium",1997,"BEL",38.35388,0.24066356,"High-income countries"
"695","Belgium",1998,"BEL",42.83104,0.30483082,"High-income countries"
"696","Belgium",1999,"BEL",40.18232,0.34840837,"High-income countries"
"697","Belgium",2000,"BEL",40.560455,0.4183467,"High-income countries"
"698","Belgium",2001,"BEL",39.679516,0.4340048,"High-income countries"
"699","Belgium",2002,"BEL",40.079067,0.4648603,"High-income countries"
"700","Belgium",2003,"BEL",41.869095,0.473226,"High-income countries"
"701","Belgium",2004,"BEL",41.128933,0.58898455,"High-income countries"
"702","Belgium",2005,"BEL",41.087936,0.84397316,"High-income countries"
"703","Belgium",2006,"BEL",40.472763,1.1779006,"High-income countries"
"704","Belgium",2007,"BEL",40.42161,1.3781304,"High-income countries"
"705","Belgium",2008,"BEL",39.814594,1.7182359,"High-income countries"
"706","Belgium",2009,"BEL",41.33244,2.494163,"High-income countries"
"707","Belgium",2010,"BEL",41.416748,3.1254456,"High-income countries"
"708","Belgium",2011,"BEL",36.619244,3.9831882,"High-income countries"
"709","Belgium",2012,"BEL",37.676357,4.9963574,"High-income countries"
"710","Belgium",2013,"BEL",33.66687,5.279734,"High-income countries"
"711","Belgium",2014,"BEL",35.519665,5.937734,"High-income countries"
"712","Belgium",2015,"BEL",40.756977,6.5506725,"High-income countries"
"713","Belgium",2016,"BEL",31.479067,6.264496,"High-income countries"
"714","Belgium",2017,"BEL",32.001408,6.8188543,"High-income countries"
"715","Belgium",2018,"BEL",38.053337,7.2616305,"High-income countries"
"716","Belgium",2019,"BEL",32.063866,7.769982,"High-income countries"
"717","Belgium",2020,"BEL",34.44331,10.456639,"High-income countries"
"718","Belgium",2021,"BEL",26.481537,9.202282,"High-income countries"
"719","Belgium",2022,"BEL",27.584013,10.436024,"High-income countries"
"720","Belgium",2023,"BEL",26.496351,12.149441,"High-income countries"
"721","Belgium",2024,"BEL",22.22074,11.45436,"High-income countries"
"722","Belize",2000,"BLZ",30.769232,,"Lower-middle-income countries"
"723","Belize",2001,"BLZ",30.769232,,"Lower-middle-income countries"
"724","Belize",2002,"BLZ",35.714287,,"Upper-middle-income countries"
"725","Belize",2003,"BLZ",62.500004,,"Upper-middle-income countries"
"726","Belize",2004,"BLZ",57.142857,,"Upper-middle-income countries"
"727","Belize",2005,"BLZ",56.250004,,"Upper-middle-income countries"
"728","Belize",2006,"BLZ",14.285714,,"Upper-middle-income countries"
"729","Belize",2007,"BLZ",18.181818,,"Upper-middle-income countries"
"730","Belize",2008,"BLZ",4.7619047,,"Lower-middle-income countries"
"731","Belize",2009,"BLZ",20.833334,,"Lower-middle-income countries"
