"","Entity","Code","Year","Fossil_Fuels","Renewables","Income_Group","Net_Zero_Targets"
"336","Bangladesh","BGD",2007,97.54759,2.452404,"Low-income countries","Proposed / in discussion"
"337","Bangladesh","BGD",2008,97.19544,2.8045573,"Low-income countries","Proposed / in discussion"
"338","Bangladesh","BGD",2009,98.73757,1.2624228,"Low-income countries","Proposed / in discussion"
"339","Bangladesh","BGD",2010,97.968666,2.0313263,"Low-income countries","Proposed / in discussion"
"340","Bangladesh","BGD",2011,97.783806,2.2161918,"Low-income countries","Proposed / in discussion"
"341","Bangladesh","BGD",2012,98.12834,1.8716578,"Low-income countries","Proposed / in discussion"
"342","Bangladesh","BGD",2013,97.994,2.0059993,"Low-income countries","Proposed / in discussion"
"343","Bangladesh","BGD",2014,98.60839,1.3916146,"Lower-middle-income countries","Proposed / in discussion"
"344","Bangladesh","BGD",2015,98.6507,1.3493,"Lower-middle-income countries","Proposed / in discussion"
"345","Bangladesh","BGD",2016,98.205246,1.7947606,"Lower-middle-income countries","Proposed / in discussion"
"346","Bangladesh","BGD",2017,98.24371,1.7562969,"Lower-middle-income countries","Proposed / in discussion"
"347","Bangladesh","BGD",2018,98.2312,1.7687933,"Lower-middle-income countries","Proposed / in discussion"
"348","Bangladesh","BGD",2019,98.60181,1.3981906,"Lower-middle-income countries","Proposed / in discussion"
"349","Bangladesh","BGD",2020,98.53733,1.4626726,"Lower-middle-income countries","Proposed / in discussion"
"350","Bangladesh","BGD",2021,98.58861,1.4113957,"Lower-middle-income countries","Proposed / in discussion"
"351","Bangladesh","BGD",2022,98.44499,1.5550122,"Lower-middle-income countries","Proposed / in discussion"
"352","Bangladesh","BGD",2023,98.37981,1.6201959,"Lower-middle-income countries","Proposed / in discussion"
"353","Bangladesh","BGD",2024,97.97119,2.0288072,"Lower-middle-income countries","Proposed / in discussion"
"354","Barbados","BRB",2000,100,0,"High-income countries","In policy document"
"355","Barbados","BRB",2001,100,0,"Upper-middle-income countries","In policy document"
"356","Barbados","BRB",2002,100,0,"High-income countries","In policy document"
"357","Barbados","BRB",2003,100,0,"Upper-middle-income countries","In policy document"
"358","Barbados","BRB",2004,100,0,"Upper-middle-income countries","In policy document"
"359","Barbados","BRB",2005,100,0,"Upper-middle-income countries","In policy document"
"360","Barbados","BRB",2006,100,0,"High-income countries","In policy document"
"361","Barbados","BRB",2007,100,0,"High-income countries","In policy document"
"362","Barbados","BRB",2008,100,0,"High-income countries","In policy document"
"363","Barbados","BRB",2009,100,0,"High-income countries","In policy document"
"364","Barbados","BRB",2010,100,0,"High-income countries","In policy document"
"365","Barbados","BRB",2011,100,0,"High-income countries","In policy document"
"366","Barbados","BRB",2012,100,0,"High-income countries","In policy document"
"367","Barbados","BRB",2013,100,0,"High-income countries","In policy document"
"368","Barbados","BRB",2014,99.02913,0.9708738,"High-income countries","In policy document"
"369","Barbados","BRB",2015,99.03846,0.9615385,"High-income countries","In policy document"
"370","Barbados","BRB",2016,98.09524,1.9047619,"High-income countries","In policy document"
"371","Barbados","BRB",2017,97.11539,2.8846154,"High-income countries","In policy document"
"372","Barbados","BRB",2018,97.11539,2.8846154,"High-income countries","In policy document"
"373","Barbados","BRB",2019,96.22642,3.773585,"High-income countries","In policy document"
"374","Barbados","BRB",2020,93.39623,6.603774,"High-income countries","In policy document"
"375","Barbados","BRB",2021,92.452835,7.54717,"High-income countries","In policy document"
"376","Barbados","BRB",2022,92.660545,7.339449,"High-income countries","In policy document"
"377","Barbados","BRB",2023,91.81818,8.181818,"High-income countries","In policy document"
"378","Belarus","BLR",2000,99.885056,0.11494252,"Lower-middle-income countries","In policy document"
"379","Belarus","BLR",2001,99.88034,0.11966494,"Lower-middle-income countries","In policy document"
"380","Belarus","BLR",2002,99.88663,0.11337869,"Lower-middle-income countries","In policy document"
"381","Belarus","BLR",2003,99.88735,0.1126549,"Lower-middle-income countries","In policy document"
"382","Belarus","BLR",2004,99.90385,0.09615384,"Lower-middle-income countries","In policy document"
"383","Belarus","BLR",2005,99.870804,0.12919897,"Lower-middle-income countries","In policy document"
"384","Belarus","BLR",2006,99.87426,0.12574662,"Lower-middle-income countries","In policy document"
"385","Belarus","BLR",2007,99.84292,0.15708451,"Upper-middle-income countries","In policy document"
"386","Belarus","BLR",2008,99.800285,0.1997147,"Upper-middle-income countries","In policy document"
"387","Belarus","BLR",2009,99.6378,0.36219952,"Upper-middle-income countries","In policy document"
"388","Belarus","BLR",2010,99.59885,0.4011461,"Upper-middle-income countries","In policy document"
"389","Belarus","BLR",2011,99.56509,0.4349177,"Upper-middle-income countries","In policy document"
"390","Belarus","BLR",2012,99.318405,0.6815969,"Upper-middle-income countries","In policy document"
"391","Belarus","BLR",2013,99.04792,0.95207876,"Upper-middle-income countries","In policy document"
"392","Belarus","BLR",2014,99.16522,0.8347725,"Upper-middle-income countries","In policy document"
"393","Belarus","BLR",2015,99.00264,0.99735993,"Upper-middle-income countries","In policy document"
"394","Belarus","BLR",2016,98.71909,1.2809056,"Upper-middle-income countries","In policy document"
"395","Belarus","BLR",2017,97.73979,2.2602146,"Upper-middle-income countries","In policy document"
"396","Belarus","BLR",2018,97.92254,2.0774558,"Upper-middle-income countries","In policy document"
"397","Belarus","BLR",2019,97.42956,2.5704398,"Upper-middle-income countries","In policy document"
"398","Belarus","BLR",2020,95.61494,3.502854,"Upper-middle-income countries","In policy document"
"399","Belarus","BLR",2021,82.909096,3.0787878,"Upper-middle-income countries","In policy document"
"400","Belarus","BLR",2022,84.02367,3.3889186,"Upper-middle-income countries","In policy document"
"401","Belarus","BLR",2023,70.00918,3.074805,"Upper-middle-income countries","In policy document"
"402","Belarus","BLR",2024,60.38402,3.1118956,"Upper-middle-income countries","In policy document"
"403","Belgium","BEL",1990,38.426517,0.7966994,"High-income countries","In policy document"
"404","Belgium","BEL",1991,39.03638,0.7585335,"High-income countries","In policy document"
"405","Belgium","BEL",1992,38.280594,0.8681042,"High-income countries","In policy document"
"406","Belgium","BEL",1993,39.440636,0.7277397,"High-income countries","In policy document"
"407","Belgium","BEL",1994,42.206337,0.85506034,"High-income countries","In policy document"
"408","Belgium","BEL",1995,42.831882,0.9113167,"High-income countries","In policy document"
"409","Belgium","BEL",1996,41.575726,0.7452755,"High-income countries","In policy document"
"410","Belgium","BEL",1997,38.35388,0.7704161,"High-income countries","In policy document"
"411","Belgium","BEL",1998,42.83104,0.92581314,"High-income countries","In policy document"
"412","Belgium","BEL",1999,40.18232,1.0195514,"High-income countries","In policy document"
"413","Belgium","BEL",2000,40.560455,1.2682691,"High-income countries","In policy document"
"414","Belgium","BEL",2001,39.679516,1.3735217,"High-income countries","In policy document"
"415","Belgium","BEL",2002,40.079067,1.4084506,"High-income countries","In policy document"
"416","Belgium","BEL",2003,41.869095,1.435922,"High-income countries","In policy document"
"417","Belgium","BEL",2004,41.128933,1.8091906,"High-income countries","In policy document"
"418","Belgium","BEL",2005,41.087936,2.5005925,"High-income countries","In policy document"
"419","Belgium","BEL",2006,40.472763,3.551716,"High-income countries","In policy document"
"420","Belgium","BEL",2007,40.42161,4.020274,"High-income countries","In policy document"
"421","Belgium","BEL",2008,39.814594,5.3214545,"High-income countries","In policy document"
"422","Belgium","BEL",2009,41.33244,6.060606,"High-income countries","In policy document"
"423","Belgium","BEL",2010,41.416748,7.051489,"High-income countries","In policy document"
"424","Belgium","BEL",2011,36.619244,9.353647,"High-income countries","In policy document"
"425","Belgium","BEL",2012,37.676357,12.894123,"High-income countries","In policy document"
"426","Belgium","BEL",2013,33.66687,14.301404,"High-income countries","In policy document"
"427","Belgium","BEL",2014,35.519665,17.148878,"High-income countries","In policy document"
"428","Belgium","BEL",2015,40.756977,21.101854,"High-income countries","In policy document"
"429","Belgium","BEL",2016,31.479067,16.90191,"High-income countries","In policy document"
"430","Belgium","BEL",2017,32.001408,18.51418,"High-income countries","In policy document"
"431","Belgium","BEL",2018,38.053337,23.229998,"High-income countries","In policy document"
"432","Belgium","BEL",2019,32.063866,20.983925,"High-income countries","In policy document"
"433","Belgium","BEL",2020,34.44331,26.5602,"High-income countries","In policy document"
"434","Belgium","BEL",2021,26.481537,22.879566,"High-income countries","In policy document"
"435","Belgium","BEL",2022,27.584013,25.898441,"High-income countries","In policy document"
"436","Belgium","BEL",2023,26.496351,33.44282,"High-income countries","In policy document"
"437","Belgium","BEL",2024,22.22074,35.860138,"High-income countries","In policy document"
"438","Belize","BLZ",2000,30.769232,69.230774,"Lower-middle-income countries","In policy document"
"439","Belize","BLZ",2001,30.769232,69.230774,"Lower-middle-income countries","In policy document"
"440","Belize","BLZ",2002,35.714287,64.28571,"Upper-middle-income countries","In policy document"
"441","Belize","BLZ",2003,62.500004,37.5,"Upper-middle-income countries","In policy document"
"442","Belize","BLZ",2004,57.142857,42.857143,"Upper-middle-income countries","In policy document"
"443","Belize","BLZ",2005,56.250004,43.75,"Upper-middle-income countries","In policy document"
"444","Belize","BLZ",2006,14.285714,85.714294,"Upper-middle-income countries","In policy document"
"445","Belize","BLZ",2007,18.181818,81.818184,"Upper-middle-income countries","In policy document"
"446","Belize","BLZ",2008,4.7619047,95.2381,"Lower-middle-income countries","In policy document"
"447","Belize","BLZ",2009,20.833334,79.166664,"Lower-middle-income countries","In policy document"
"448","Belize","BLZ",2010,11.904762,88.095245,"Lower-middle-income countries","In policy document"
"449","Belize","BLZ",2011,6.0606055,93.93939,"Lower-middle-income countries","In policy document"
"450","Belize","BLZ",2012,7.894737,92.10526,"Upper-middle-income countries","In policy document"
"451","Belize","BLZ",2013,5.405405,94.59459,"Upper-middle-income countries","In policy document"
"452","Belize","BLZ",2014,8.333333,91.666664,"Upper-middle-income countries","In policy document"
"453","Belize","BLZ",2015,8.333333,91.666664,"Upper-middle-income countries","In policy document"
"454","Belize","BLZ",2016,5.263158,94.73685,"Upper-middle-income countries","In policy document"
"455","Belize","BLZ",2017,5,95,"Upper-middle-income countries","In policy document"
"456","Belize","BLZ",2018,7.317073,92.68293,"Upper-middle-income countries","In policy document"
"457","Belize","BLZ",2019,13.461539,86.53846,"Upper-middle-income countries","In policy document"
"458","Belize","BLZ",2020,11.363637,88.63636,"Lower-middle-income countries","In policy document"
"459","Belize","BLZ",2021,13.888888,86.11111,"Upper-middle-income countries","In policy document"
"460","Belize","BLZ",2022,12.765957,87.23404,"Upper-middle-income countries","In policy document"
"461","Belize","BLZ",2023,11.111112,88.88889,"Upper-middle-income countries","In policy document"
"462","Benin","BEN",2000,100,0,"Low-income countries","Achieved (self-declared)"
"463","Benin","BEN",2001,100,0,"Low-income countries","Achieved (self-declared)"
"464","Benin","BEN",2002,100,0,"Low-income countries","Achieved (self-declared)"
"465","Benin","BEN",2003,100,0,"Low-income countries","Achieved (self-declared)"
"466","Benin","BEN",2004,100,0,"Low-income countries","Achieved (self-declared)"
"467","Benin","BEN",2005,100,0,"Low-income countries","Achieved (self-declared)"
"468","Benin","BEN",2006,100,0,"Low-income countries","Achieved (self-declared)"
"469","Benin","BEN",2007,100,0,"Low-income countries","Achieved (self-declared)"
"470","Benin","BEN",2008,100,0,"Low-income countries","Achieved (self-declared)"
"471","Benin","BEN",2009,100,0,"Low-income countries","Achieved (self-declared)"
"472","Benin","BEN",2010,100,0,"Low-income countries","Achieved (self-declared)"
"473","Benin","BEN",2011,100,0,"Low-income countries","Achieved (self-declared)"
"474","Benin","BEN",2012,100,0,"Low-income countries","Achieved (self-declared)"
"475","Benin","BEN",2013,100,0,"Low-income countries","Achieved (self-declared)"
"476","Benin","BEN",2014,100,0,"Low-income countries","Achieved (self-declared)"
"477","Benin","BEN",2015,100,0,"Low-income countries","Achieved (self-declared)"
"478","Benin","BEN",2016,100,0,"Low-income countries","Achieved (self-declared)"
"479","Benin","BEN",2017,100,0,"Low-income countries","Achieved (self-declared)"
"480","Benin","BEN",2018,100,0,"Low-income countries","Achieved (self-declared)"
"481","Benin","BEN",2019,98.14814,1.8518517,"Lower-middle-income countries","Achieved (self-declared)"
"482","Benin","BEN",2020,98.9899,1.010101,"Lower-middle-income countries","Achieved (self-declared)"
"483","Benin","BEN",2021,98.23009,1.7699115,"Lower-middle-income countries","Achieved (self-declared)"
