Entity,Year,Code,Fossil_Fuels,Renewables,Income_Group,Target_Year,HasTarget,YearsToTarget,YearsToTarget_dec,Renewables_lag,YearsToTarget_dec_sq,Pred_Renewables
Belgium,1995,BEL,42.831882,0.29377463,High-income countries,2050,TRUE,55,5.5,0.26485226,30.25,0.24311631447097604
Belgium,1996,BEL,41.575726,0.23443435,High-income countries,2050,TRUE,54,5.4,0.29377463,29.160000000000004,0.12419879727192917
Belgium,1997,BEL,38.35388,0.24066356,High-income countries,2050,TRUE,53,5.3,0.23443435,28.09,0.681150329161583
Belgium,1998,BEL,42.83104,0.30483082,High-income countries,2050,TRUE,52,5.2,0.24066356,27.040000000000003,0.4368952964150594
Belgium,1999,BEL,40.18232,0.34840837,High-income countries,2050,TRUE,51,5.1,0.30483082,26.009999999999998,0.55080509116388
Belgium,2000,BEL,40.560455,0.4183467,High-income countries,2050,TRUE,50,5,0.34840837,25,0.8276448737798239
Belgium,2001,BEL,39.679516,0.4340048,High-income countries,2050,TRUE,49,4.9,0.4183467,24.010000000000005,0.760069034708998
Belgium,2002,BEL,40.079067,0.4648603,High-income countries,2050,TRUE,48,4.8,0.4340048,23.04,0.7484061428481077
Belgium,2003,BEL,41.869095,0.473226,High-income countries,2050,TRUE,47,4.7,0.4648603,22.090000000000003,0.70308701069578206
Belgium,2004,BEL,41.128933,0.58898455,High-income countries,2050,TRUE,46,4.6,0.473226,21.159999999999997,1.0133947104031673
Belgium,2005,BEL,41.087936,0.84397316,High-income countries,2050,TRUE,45,4.5,0.58898455,20.25,0.9619700637912212
Belgium,2006,BEL,40.472763,1.1779006,High-income countries,2050,TRUE,44,4.4,0.84397316,19.360000000000003,1.3755487521004133
Belgium,2007,BEL,40.42161,1.3781304,High-income countries,2050,TRUE,43,4.3,1.1779006,18.49,1.5200880842045197
Belgium,2008,BEL,39.814594,1.7182359,High-income countries,2050,TRUE,42,4.2,1.3781304,17.64,2.101326917020649
Belgium,2009,BEL,41.33244,2.494163,High-income countries,2050,TRUE,41,4.1,1.7182359,16.81,2.4757755965658093
Belgium,2010,BEL,41.416748,3.1254456,High-income countries,2050,TRUE,40,4,2.494163,16,3.0209671568995624
Belgium,2011,BEL,36.619244,3.9831882,High-income countries,2050,TRUE,39,3.9,3.1254456,15.209999999999999,3.525719273218547
Belgium,2012,BEL,37.676357,4.9963574,High-income countries,2050,TRUE,38,3.8,3.9831882,14.44,4.480598749202021
Belgium,2013,BEL,33.66687,5.279734,High-income countries,2050,TRUE,37,3.7,4.9963574,13.690000000000001,5.919966140034596
Belgium,2014,BEL,35.519665,5.937734,High-income countries,2050,TRUE,36,3.6,5.279734,12.96,5.532385869136526
Belgium,2015,BEL,40.756977,6.5506725,High-income countries,2050,TRUE,35,3.5,5.937734,12.25,5.54458914190489
Belgium,2016,BEL,31.479067,6.264496,High-income countries,2050,TRUE,34,3.4,6.5506725,11.559999999999999,6.762331152081164
Belgium,2017,BEL,32.001408,6.8188543,High-income countries,2050,TRUE,33,3.3,6.264496,10.889999999999999,6.541726908588247
Belgium,2018,BEL,38.053337,7.2616305,High-income countries,2050,TRUE,32,3.2,6.8188543,10.240000000000002,6.684808197684297
Belgium,2019,BEL,32.063866,7.769982,High-income countries,2050,TRUE,31,3.1,7.2616305,9.610000000000001,7.346089005548826
Belgium,2020,BEL,34.44331,10.456639,High-income countries,2050,TRUE,30,3,7.769982,9,8.81233520989046
Belgium,2021,BEL,26.481537,9.202282,High-income countries,2050,TRUE,29,2.9,10.456639,8.41,10.356779830689332
Belgium,2022,BEL,27.584013,10.436024,High-income countries,2050,TRUE,28,2.8,9.202282,7.839999999999999,9.360957133315592
Belgium,2023,BEL,26.496351,12.149441,High-income countries,2050,TRUE,27,2.7,10.436024,7.290000000000001,11.088428554351824
Belgium,2024,BEL,22.22074,11.45436,High-income countries,2050,TRUE,26,2.6,12.149441,6.760000000000001,12.428795126522749
Brazil,1986,BRA,8.099766,41.582497,,2050,TRUE,64,6.4,41.84319,40.96000000000001,
Brazil,1987,BRA,6.4883094,41.232174,Upper-middle-income countries,2050,TRUE,63,6.3,41.582497,39.69,41.46512409561651
Brazil,1988,BRA,5.5417104,42.244137,Lower-middle-income countries,2050,TRUE,62,6.2,41.232174,38.440000000000005,41.839954267084146
Brazil,1989,BRA,5.328723,42.685257,Upper-middle-income countries,2050,TRUE,61,6.1,42.244137,37.209999999999994,41.942022864846635
Brazil,1990,BRA,4.4951296,43.2668,Upper-middle-income countries,2050,TRUE,60,6,42.685257,36,42.83610424570672
Brazil,1991,BRA,4.7584524,43.701324,Upper-middle-income countries,2050,TRUE,59,5.9,43.2668,34.81,43.09582545013723
Brazil,1992,BRA,4.8521247,44.017376,Upper-middle-income countries,2050,TRUE,58,5.8,43.701324,33.64,43.47566712817855
Brazil,1993,BRA,4.5682707,44.21697,Upper-middle-income countries,2050,TRUE,57,5.7,44.017376,32.49,43.861836086673804
Brazil,1994,BRA,4.573242,43.932064,Upper-middle-income countries,2050,TRUE,56,5.6,44.21697,31.359999999999996,43.83981927714441
Brazil,1995,BRA,4.9287124,43.3731,Upper-middle-income countries,2050,TRUE,55,5.5,43.932064,30.25,43.630197951442675
Brazil,1996,BRA,5.6062765,42.834415,Upper-middle-income countries,2050,TRUE,54,5.4,43.3731,29.160000000000004,42.89867804379071
Brazil,1997,BRA,5.9926877,42.147533,Upper-middle-income countries,2050,TRUE,53,5.3,42.834415,28.09,42.7565189269277
Brazil,1998,BRA,6.061945,42.0326,Upper-middle-income countries,2050,TRUE,52,5.2,42.147533,27.040000000000003,42.4471237544438
Brazil,1999,BRA,8.665205,41.78563,Upper-middle-income countries,2050,TRUE,51,5.1,42.0326,26.009999999999998,41.91624804794074
Brazil,2000,BRA,8.775399,40.939064,Upper-middle-income countries,2050,TRUE,50,5,41.78563,25,42.01055434194824
Brazil,2001,BRA,11.365089,37.18076,Upper-middle-income countries,2050,TRUE,49,4.9,40.939064,24.010000000000005,40.94313814416056
Brazil,2002,BRA,10.256855,38.819298,Lower-middle-income countries,2050,TRUE,48,4.8,37.18076,23.04,38.69764406545291
Brazil,2003,BRA,9.168747,40.449265,Lower-middle-income countries,2050,TRUE,47,4.7,38.819298,22.090000000000003,40.090803191967595
Brazil,2004,BRA,10.968025,40.44407,Lower-middle-income countries,2050,TRUE,46,4.6,40.449265,21.159999999999997,41.31728472953931
Brazil,2005,BRA,10.427468,41.269844,Lower-middle-income countries,2050,TRUE,45,4.5,40.44407,20.25,41.22799735438248
Brazil,2006,BRA,9.967815,41.14651,Upper-middle-income countries,2050,TRUE,44,4.4,41.269844,19.360000000000003,41.7056694902228
Brazil,2007,BRA,8.999214,42.28473,Upper-middle-income countries,2050,TRUE,43,4.3,41.14651,18.49,41.6116509589705
Brazil,2008,BRA,12.6689415,41.389286,Upper-middle-income countries,2050,TRUE,42,4.2,42.28473,17.64,42.4469485750839
Brazil,2009,BRA,8.172983,44.156986,Upper-middle-income countries,2050,TRUE,41,4.1,41.389286,16.81,42.5241146019107
Brazil,2010,BRA,12.382707,42.505264,Upper-middle-income countries,2050,TRUE,40,4,44.156986,16,44.095746302114904
Brazil,2011,BRA,9.861591,42.377716,Upper-middle-income countries,2050,TRUE,39,3.9,42.505264,15.209999999999999,42.7356897682627
Brazil,2012,BRA,14.533937,40.25937,Upper-middle-income countries,2050,TRUE,38,3.8,42.377716,14.44,42.6270735954231
Brazil,2013,BRA,20.46844,38.40652,Upper-middle-income countries,2050,TRUE,37,3.7,40.25937,13.690000000000001,40.838291068174215
Brazil,2014,BRA,24.1165,37.56644,Upper-middle-income countries,2050,TRUE,36,3.6,38.40652,12.96,38.738686901291004
Brazil,2015,BRA,23.257975,38.708134,Upper-middle-income countries,2050,TRUE,35,3.5,37.56644,12.25,38.27294746405285
Brazil,2016,BRA,16.792482,41.53582,Upper-middle-income countries,2050,TRUE,34,3.4,38.708134,11.559999999999999,39.59444860898655
Brazil,2017,BRA,18.081856,41.293602,Upper-middle-income countries,2050,TRUE,33,3.3,41.53582,10.889999999999999,41.53688113789704
Brazil,2018,BRA,15.036831,44.12647,Upper-middle-income countries,2050,TRUE,32,3.2,41.293602,10.240000000000002,42.00117428318712
Brazil,2019,BRA,16.067453,45.177975000000004,Upper-middle-income countries,2050,TRUE,31,3.1,44.12647,9.610000000000001,43.69080736754681
Brazil,2020,BRA,14.598575,47.115757,Upper-middle-income countries,2050,TRUE,30,3,45.177975000000004,9,45.92562104540538
Brazil,2021,BRA,20.397495,43.67331,Upper-middle-income countries,2050,TRUE,29,2.9,47.115757,8.41,45.57966408678666
Brazil,2022,BRA,10.14664,47.659924,Upper-middle-income countries,2050,TRUE,28,2.8,43.67331,7.839999999999999,44.1264653858358
Brazil,2023,BRA,9.01562,48.949894,Upper-middle-income countries,2050,TRUE,27,2.7,47.659924,7.290000000000001,47.83710115048773
Brazil,2024,BRA,10.166921,49.61598,Upper-middle-income countries,2050,TRUE,26,2.6,48.949894,6.760000000000001,48.339845240975635
Bulgaria,1991,BGR,62.029984,2.4100642,Lower-middle-income countries,2050,TRUE,59,5.9,1.4007479,34.81,1.4227277173179012
Bulgaria,1992,BGR,62.048534,2.1483028,Lower-middle-income countries,2050,TRUE,58,5.8,2.4100642,33.64,2.2231405076322917
Bulgaria,1993,BGR,58.350952,1.891392,Lower-middle-income countries,2050,TRUE,57,5.7,2.1483028,32.49,2.529367503916288
Bulgaria,1994,BGR,56.18747,1.4263549,Lower-middle-income countries,2050,TRUE,56,5.6,1.891392,31.359999999999996,2.392255660685329
Bulgaria,1995,BGR,53.349335,2.2264106,Lower-middle-income countries,2050,TRUE,55,5.5,1.4263549,30.25,2.366938208964811
Bulgaria,1996,BGR,50.866913,2.967801,Lower-middle-income countries,2050,TRUE,54,5.4,2.2264106,29.160000000000004,2.922838610236513
Bulgaria,1997,BGR,51.925785,2.9603994,Lower-middle-income countries,2050,TRUE,53,5.3,2.967801,28.09,3.6347892949519687
Bulgaria,1998,BGR,51.78658,3.4685338,Lower-middle-income countries,2050,TRUE,52,5.2,2.9603994,27.040000000000003,3.834321826103655
Bulgaria,1999,BGR,51.120483,3.5162685,Lower-middle-income countries,2050,TRUE,51,5.1,3.4685338,26.009999999999998,4.072572911015933
Bulgaria,2000,BGR,48.731216,3.386313,Lower-middle-income countries,2050,TRUE,50,5,3.5162685,25,4.624315228373861
Bulgaria,2001,BGR,51.197056,2.0436325,Lower-middle-income countries,2050,TRUE,49,4.9,3.386313,24.010000000000005,4.084204059442435
Bulgaria,2002,BGR,46.910645,2.6811574,Lower-middle-income countries,2050,TRUE,48,4.8,2.0436325,23.04,3.5565228328309924
Bulgaria,2003,BGR,52.057713,3.6460853,Lower-middle-income countries,2050,TRUE,47,4.7,2.6811574,22.090000000000003,3.617458763236431
Bulgaria,2004,BGR,51.74081,3.9311848,Lower-middle-income countries,2050,TRUE,46,4.6,3.6460853,21.159999999999997,4.573804152092946
Bulgaria,2005,BGR,47.710186,4.937457,Lower-middle-income countries,2050,TRUE,45,4.5,3.9311848,20.25,5.036115619926443
Bulgaria,2006,BGR,47.799297,4.7382336,Upper-middle-income countries,2050,TRUE,44,4.4,4.937457,19.360000000000003,5.589619607978053
Bulgaria,2007,BGR,59.084538,3.3067698,Upper-middle-income countries,2050,TRUE,43,4.3,4.7382336,18.49,4.237033036091505
Bulgaria,2008,BGR,57.968082,3.39123,Upper-middle-income countries,2050,TRUE,42,4.2,3.3067698,17.64,3.695383263566129
Bulgaria,2009,BGR,55.23517,4.8456135,Upper-middle-income countries,2050,TRUE,41,4.1,3.39123,16.81,4.303724081894904
Bulgaria,2010,BGR,54.256477,7.257586,Upper-middle-income countries,2050,TRUE,40,4,4.8456135,16,5.441070893943482
Bulgaria,2011,BGR,59.567657,4.618476,Upper-middle-income countries,2050,TRUE,39,3.9,7.257586,15.209999999999999,6.232633315094746
Bulgaria,2012,BGR,54.735256,6.8606396,Upper-middle-income countries,2050,TRUE,38,3.8,4.618476,14.44,5.252478363802277
Bulgaria,2013,BGR,50.999535,9.693577,Upper-middle-income countries,2050,TRUE,37,3.7,6.8606396,13.690000000000001,7.548410141478545
Bulgaria,2014,BGR,50.426258,9.633595,Upper-middle-income countries,2050,TRUE,36,3.6,9.693577,12.96,9.231960018243287
Bulgaria,2015,BGR,50.461918,10.786984,Upper-middle-income countries,2050,TRUE,35,3.5,9.633595,12.25,9.239135485846433
Bulgaria,2016,BGR,48.753647,9.370144,Upper-middle-income countries,2050,TRUE,34,3.4,10.786984,11.559999999999999,10.10161744703286
Bulgaria,2017,BGR,51.65031,8.073083,Upper-middle-income countries,2050,TRUE,33,3.3,9.370144,10.889999999999999,8.834943225437552
Bulgaria,2018,BGR,45.15158,12.096144,Upper-middle-income countries,2050,TRUE,32,3.2,8.073083,10.240000000000002,8.880309298203317
Bulgaria,2019,BGR,44.99085,10.380223,Upper-middle-income countries,2050,TRUE,31,3.1,12.096144,9.610000000000001,11.542571153269776
Bulgaria,2020,BGR,39.960144,11.1219,Upper-middle-income countries,2050,TRUE,30,3,10.380223,9,12.137989897248822
Bulgaria,2021,BGR,43.24439,13.231414,Upper-middle-income countries,2050,TRUE,29,2.9,11.1219,8.41,11.179294032466208
Bulgaria,2022,BGR,48.110584,12.026074,Upper-middle-income countries,2050,TRUE,28,2.8,13.231414,7.839999999999999,12.231784289383016
Bulgaria,2023,BGR,34.579903,14.287648,High-income countries,2050,TRUE,27,2.7,12.026074,7.290000000000001,13.58337811614806
Bulgaria,2024,BGR,27.120924,16.42459,High-income countries,2050,TRUE,26,2.6,14.287648,6.760000000000001,15.630573136143173
Canada,1986,CAN,18.07125,30.752047,,2050,TRUE,64,6.4,30.320194,40.96000000000001,
Canada,1987,CAN,20.237402,30.367788,High-income countries,2050,TRUE,63,6.3,30.752047,39.69,29.24803026220789
Canada,1988,CAN,22.337645,28.378622,High-income countries,2050,TRUE,62,6.2,30.367788,38.440000000000005,28.968159382958977
Canada,1989,CAN,25.04474,26.631113,High-income countries,2050,TRUE,61,6.1,28.378622,37.209999999999994,26.95688342174696
Canada,1990,CAN,22.543388,28.251604,High-income countries,2050,TRUE,60,6,26.631113,36,26.44153464002878
Canada,1991,CAN,21.941444,29.25226,High-income countries,2050,TRUE,59,5.9,28.251604,34.81,27.53312216622522
Canada,1992,CAN,22.89623,29.261963,High-income countries,2050,TRUE,58,5.8,29.25226,33.64,28.235318582795554
Canada,1993,CAN,20.687353,29.209166,High-income countries,2050,TRUE,57,5.7,29.261963,32.49,28.5904136048176
Canada,1994,CAN,20.279362,28.705437,High-income countries,2050,TRUE,56,5.6,29.209166,31.359999999999996,28.42754140127576
Canada,1995,CAN,21.13094,28.664146,High-income countries,2050,TRUE,55,5.5,28.705437,30.25,28.01187338915753
Canada,1996,CAN,20.234531,29.628513,High-income countries,2050,TRUE,54,5.4,28.664146,29.160000000000004,27.807135594950623
Canada,1997,CAN,23.02419,29.04424,High-income countries,2050,TRUE,53,5.3,29.628513,28.09,28.509312776668096
Canada,1998,CAN,26.561884,28.089998,High-income countries,2050,TRUE,52,5.2,29.04424,27.040000000000003,27.93288305364608
Canada,1999,CAN,25.76799,28.363531,High-income countries,2050,TRUE,51,5.1,28.089998,26.009999999999998,27.132460574875495
Canada,2000,CAN,27.420424,28.536217,High-income countries,2050,TRUE,50,5,28.363531,25,27.449396342801336
Canada,2001,CAN,28.933577,27.032011,High-income countries,2050,TRUE,49,4.9,28.536217,24.010000000000005,27.22044657072035
Canada,2002,CAN,27.516296,27.334934,High-income countries,2050,TRUE,48,4.8,27.032011,23.04,26.29474305201502
Canada,2003,CAN,28.495419,26.020357,High-income countries,2050,TRUE,47,4.7,27.334934,22.090000000000003,26.52467622504569
Canada,2004,CAN,26.664995,25.700287,High-income countries,2050,TRUE,46,4.6,26.020357,21.159999999999997,25.99111045360567
Canada,2005,CAN,25.203867,27.04255,High-income countries,2050,TRUE,45,4.5,25.700287,20.25,25.765926670869757
Canada,2006,CAN,24.132605,27.207588,High-income countries,2050,TRUE,44,4.4,27.04255,19.360000000000003,27.005906923326968
Canada,2007,CAN,25.498669,26.529997,High-income countries,2050,TRUE,43,4.3,27.207588,18.49,26.889789717531734
Canada,2008,CAN,23.690386,27.374023,High-income countries,2050,TRUE,42,4.2,26.529997,17.64,26.958038219308833
Canada,2009,CAN,22.811018,27.993202,High-income countries,2050,TRUE,41,4.1,27.374023,16.81,27.93027146818025
Canada,2010,CAN,24.105892,26.566547,High-income countries,2050,TRUE,40,4,27.993202,16,28.243839026269512
Canada,2011,CAN,23.287949,27.419373,High-income countries,2050,TRUE,39,3.9,26.566547,15.209999999999999,26.878224919378283
Canada,2012,CAN,21.832092,27.86286,High-income countries,2050,TRUE,38,3.8,27.419373,14.44,28.0764847585341
Canada,2013,CAN,20.968752,27.744926,High-income countries,2050,TRUE,37,3.7,27.86286,13.690000000000001,28.797207485753127
Canada,2014,CAN,21.316448,27.025665,High-income countries,2050,TRUE,36,3.6,27.744926,12.96,28.269029959073137
Canada,2015,CAN,20.865856,27.733406,High-income countries,2050,TRUE,35,3.5,27.025665,12.25,27.850059441895823
Canada,2016,CAN,20.306816,28.45969,High-income countries,2050,TRUE,34,3.4,27.733406,11.559999999999999,28.279268024169298
Canada,2017,CAN,19.14398,28.649637,High-income countries,2050,TRUE,33,3.3,28.45969,10.889999999999999,28.95205073213981
Canada,2018,CAN,19.316412,27.663893,High-income countries,2050,TRUE,32,3.2,28.649637,10.240000000000002,29.410871200849787
Canada,2019,CAN,19.282654,27.406925,High-income countries,2050,TRUE,31,3.1,27.663893,9.610000000000001,28.460073953049132
Canada,2020,CAN,18.319315,29.457256,High-income countries,2050,TRUE,30,3,27.406925,9,29.7046185109879
Canada,2021,CAN,18.771252,29.113104,High-income countries,2050,TRUE,29,2.9,29.457256,8.41,29.96494125469563
Canada,2022,CAN,18.21686,29.496677,High-income countries,2050,TRUE,28,2.8,29.113104,7.839999999999999,29.78621753163298
Canada,2023,CAN,19.427029,27.857828,High-income countries,2050,TRUE,27,2.7,29.496677,7.290000000000001,30.676768370040875
Canada,2024,CAN,20.729296,27.156591,High-income countries,2050,TRUE,26,2.6,27.857828,6.760000000000001,29.05929533676982
Chile,2001,CHL,45.95936,21.060808,Upper-middle-income countries,2050,TRUE,49,4.9,18.856054,24.010000000000005,19.747937982926793
Chile,2002,CHL,44.774406,21.83407,Upper-middle-income countries,2050,TRUE,48,4.8,21.060808,23.04,21.465595665605356
Chile,2003,CHL,50.075058,21.011951,Upper-middle-income countries,2050,TRUE,47,4.7,21.83407,22.090000000000003,21.609015747877592
Chile,2004,CHL,53.333336,18.553965,Upper-middle-income countries,2050,TRUE,46,4.6,21.011951,21.159999999999997,20.929457708690514
Chile,2005,CHL,46.3424,21.082777,Upper-middle-income countries,2050,TRUE,45,4.5,18.553965,20.25,19.710768805589346
Chile,2006,CHL,44.985466,21.91458,Upper-middle-income countries,2050,TRUE,44,4.4,21.082777,19.360000000000003,21.83176973991931
Chile,2007,CHL,56.056965,18.572256,Upper-middle-income countries,2050,TRUE,43,4.3,21.91458,18.49,21.241338747023136
Chile,2008,CHL,54.473595,20.64716,Upper-middle-income countries,2050,TRUE,42,4.2,18.572256,17.64,19.371942804504656
Chile,2009,CHL,51.31688,21.975939,Upper-middle-income countries,2050,TRUE,41,4.1,20.64716,16.81,21.45275691532065
Chile,2010,CHL,59.800827,18.941454,Upper-middle-income countries,2050,TRUE,40,4,21.975939,16,21.570050608613975
Chile,2011,CHL,60.472202,17.671747,Upper-middle-income countries,2050,TRUE,39,3.9,18.941454,15.209999999999999,18.902312071231805
Chile,2012,CHL,63.719997,17.975521,High-income countries,2050,TRUE,38,3.8,17.671747,14.44,18.267480560994162
Chile,2013,CHL,64.30533,18.024372,High-income countries,2050,TRUE,37,3.7,17.975521,13.690000000000001,18.745429512356278
Chile,2014,CHL,57.161182,19.519339,High-income countries,2050,TRUE,36,3.6,18.024372,12.96,19.07326498360761
Chile,2015,CHL,56.80149,21.000135,High-income countries,2050,TRUE,35,3.5,19.519339,12.25,20.237062487002625
Chile,2016,CHL,57.110237,19.341196,High-income countries,2050,TRUE,34,3.4,21.000135,11.559999999999999,21.136716873026103
Chile,2017,CHL,56.45509,21.426294,High-income countries,2050,TRUE,33,3.3,19.341196,10.889999999999999,20.04499664456072
Chile,2018,CHL,54.13405,23.426443,High-income countries,2050,TRUE,32,3.2,21.426294,10.240000000000002,22.11114673478023
Chile,2019,CHL,53.78661,22.540928,High-income countries,2050,TRUE,31,3.1,23.426443,9.610000000000001,23.3375821412675
Chile,2020,CHL,51.555393,24.873665,High-income countries,2050,TRUE,30,3,22.540928,9,24.25487196902865
Chile,2021,CHL,50.56812,23.421082,High-income countries,2050,TRUE,29,2.9,24.873665,8.41,24.859613663821342
